id,text,label,origin,type,language,split
en_326,avena sativa messi. miranda kerr changes ashton kutcher alias winchell's donuts awful advair diskus eating make money clutch,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_5009,rt @USER__________: @USER______ sorry you've been through that. i tried cymbalta in december &amp; went off 5 days later terrible week. hope yo…,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ja_3901,'イブリーちゃんおすすめ過ぎます…d(˙꒳\u200b˙*)(私も大好きで再販をずっと待ってました)(2021年バージョンは裾が白くて最高…)',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
en_10499,pertandingan media berita antara WOWFAKTA vs WOWFAK YOU #playboy Fuck you :*,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ja_18593,'よしあさいちでコンビニにパン買いにいくお寝ルル～また今日です。おやすみなさい❗',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
en_16594,"Young lady with infertility referred for ""high"" TSH (3.4)& no symptoms started on Synthroid to lower TSH<2.5. Post delivery(IVF) told d/c Rx",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ja_18953,'このケーキとてもルルだ🦋(RT)',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ru_2237,А так очень даже эффективное средство.,0.0,RuDReC,sentence,ru,SMM4H_26_train
en_12042,@USER__________ hmmm... i don't know. i'm more of a hypersomniac. have you tried meditation? warm bath? chamomile tea? hypnosis? trazodone?,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ru_5069,Следует отметить что препарат обладает антиаллергическим действием.,0.0,RuDReC,sentence,ru,SMM4H_26_train
en_6035,"@USER__________ lisa bought240 hydros, 480 oxycontin, 1490 oxycodone in the 3 months before she shut down her liver.",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_12073,"also this adderall is making me very reflective and super duper considerate, where has this been all my life?",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ja_10516,'今日のルル🍀沢山遊んでイタズラやっとおやすみなさい😪,0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ja_9709,'改善方法の提案・とりあえずメモっておく・iPhone？もしくはスマホのリマインダーに書いておく・人間の集中力は60〜90分程度\u3000休憩を挟む・これはオススメ難しいけど、\u3000「エスタロンモカ」飲む・集中しすぎも問題なので、程よく生きてく・集中力途切れたら休むか次の日にするかなぁ',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
en_16675,Major adverse effect of Cipro in pts 18 and under? #drugtrivia,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ru_1627,Принимала изопринозин по назначению гинеколога от вируса папиломы.,0.0,RuDReC,sentence,ru,SMM4H_26_train
de_427,"Hallo <user>, wie hoch sind denn deine Messwerte? LG <user>",0.0,LREC2022,forum post,de,SMM4H_26_train
ru_9579,"Кофеин состоит из углерода, водорода, азота и кислорода — так же, как и кокаин, талидомид, нейлон, тротил и героин!",0.0,RuDReC,tweet,ru,SMM4H_26_train
en_4247,2 more hours and I can hopefully say goodbye to seroquel!,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ru_5421,Месяц уже пью флуоксетин  Ну и где моя анорексичная  худоба ?,0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_5061,"Цена приемлемая, ухудшений нет.",0.0,RuDReC,sentence,ru,SMM4H_26_train
en_16544,I'd just given myself an aranesp injection. Speculating about whether that could have caused it?,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_13814,@USER________ I just started taking Lunesta after years of sleep struggles. It's a game changer.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ja_1855,'月曜日にはまたナロン錠を買いに行って、ついでに豆腐屋さんの紫蘇豆腐と柔軟剤と目薬を買ってこよう。',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ja_96,'これでダメならブロン食べよ',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ja_12614,'ルル、お疲れ様メリークリスマスクリスマス関連食材!!どんなのかな？チキンとか？めちゃくちゃ可愛い画像のプレゼントありがとうな、サンタコスはルルかな？可愛いな',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
en_1700,@USER______ GET AN UNLIMITED SUPPLY OF VENTOLIN,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ja_6466,'ハルシオンとフルニトとレスタミン多めに飲んでやっと寝れる位だから今日デパス出した医者にいっその事バルビツール酸の睡眠薬飲んだ方が健康的じゃないのかと聞いたら「んぁ…んん…んー…いやぁ…出せるなら出してる…かな」とwそんなんでええんかwww',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ja_7852,'■【20％OFFクーポンあり】【指定第2類医薬品】ドリエル12錠激安特価！,0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
en_14345,thank god for trazodone #needsleep,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_14612,@USER__________ neither is he fact that i forgot to take my fluoxetine.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_10506,#wbuedit5342 what in the heck am I doing up this late??? Lunesta might help!,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_7020,"@USER_____ i was on that, allopurinol and uloric and none worked",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ja_12301,'ルルの体調はバッチリです✌️吐いた原因が分かりました💡絶対換羽が原因です❗この前終わったばかりだったのに立て続けになったのが原因だと思います😅こんなことあるんだね😅この倍は抜けてます💦昨日は子供達とクッキー作りました😋💓,0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ja_16102,'kumakoちゃん、デフォ衣装！向かって左がRURUちゃんで右がLALAちゃんね。にっこりがララ口をすぼめてるのがルル。お名前考えなきゃね☺️,0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ja_20144,'ほんと、ルルくんセンスあるなぁと！めちゃ笑いましたwww',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
en_5683,"@USER__________ i never had issues with the shot.. i'm on the nuvaring now,, i'm only two months in so i can't really say much",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ja_3274,'イブ「やったですー😆✨✨✨」',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
zh_1880,谷维素10毫克，每日3次，吃多长时间？,0.0,SMM4H_2026,120ask,zh,SMM4H_26_train
ru_5005,"Думаю, если приобретете этот товар-останетесь довольны.",0.0,RuDReC,sentence,ru,SMM4H_26_train
en_12407,@USER_____: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac. need bananas ASAP.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ru_11727,"Известно, что циркулирующие сейчас вирусы гриппа не чувствительны к ремантадину и арбидолу.",0.0,RuDReC,tweet,ru,SMM4H_26_train
en_4023,Why does Phil Mickelson look like he is CGI in his Enbrel commercials?,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ru_5691,сибутрамин не подходи отойди отойди нахуй от меня аААААаааААаааАааа,0.0,RuDReC,tweet,ru,SMM4H_26_train
fr_93,"Bonjour, c'est vrai, quand je suis distrait, c'est mieux. Malheureusement, ça ne marche pas toujours. Cela fait maintenant deux ans que je suis en phase de syndrome prémenstruel, ça va certes mieux, mais ces jours-là, on pourrait désespérer. Je vous souhaite un bon reste de dimanche.",0.0,LREC2022,forum post,fr,SMM4H_26_train
ja_13341,'ところでルルの方もショタクラシュヴァなんでしょ？なんで？私死ぬの？',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
zh_648,得了慢性肠胃炎怎么办？本次发病及持续的时间:1天目前一般情况:没有病史:痛以往的诊断和治疗经过及效果:没有辅助检查:没其它:,0.0,SMM4H_2026,120ask,zh,SMM4H_26_train
en_356,the introduction of olanzapine is part of the fourth reich of nazis.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
de_1076,"Mit dem Alter liegst du richtig. Ich habe nie etwas eingenommen. Manchmal denke ich, es liegt daran, dass ich so spät meine Regel bekommen habe. Ich war schon fast 14. Auf der anderen Seite sagte mein FA...dass man damit in die Kiste springt. Nur es wird weniger und nicht mehr so heftig. Und was die Nebenhöhlen betrifft...hier haben viele plötzlich wieder damit zu tun. Es kann nur besser werden Wünsche dir ein tolles Wochenende. .. <user>",0.0,LREC2022,forum post,de,SMM4H_26_train
ja_2544,'ハロウィン🎃は明日だよ💗今日はハロウィンイブだね🎶🎃',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ru_255,"Если конечно боли не связаны с нарушениями работы желудочно-кишечного тракта (отравлениями, острыми кишечными инфекциями, застоями).",0.0,RuDReC,sentence,ru,SMM4H_26_train
en_12409,debbie just hit the wall! she never had it all 1 prozac a day husbands a cpa,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ja_18361,'ルルにしてもそう。嫁じゃないんだよな',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
en_13099,"Taxus pyramids finished. Not sure about the flat tops? That's how they wanted them, tempted to add something interesting to the top...thoughts? #topiary #taxus #historicgardens #topiarygarden HTTPURL________________ HTTPURL________________",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ru_12685,"До сероквеля я пила именно кветиапин, но его найти в аптеках было сложней чем Сероквель. А так по цене он не сильно дороже. По ощущениям тоже мало отличался.",0.0,RuDReC,tweet,ru,SMM4H_26_train
en_8932,Have you taken the drug ribociclib in combination with fulvestrant? You could help shape our response to the NICE assessment that will decide whether it is available on the NHS. Please tell us your story   HTTPURL________________  #bcsm #bccww #breastcancer HTTPURL________________,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_9762,"If you take Byetta, Victoza, or Januvia, read ÒIncretins Under Siege? DonÕt Jump To ConclusionsÓ @USER______ - HTTPURL___________",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_12943,@USER_______ Oh no Ricky l am sorry hope you are appealing l am off #Enbrel as its not working anymore,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ja_17608,'モールル私も好きなので、私もそのツイートにおおってなった1人です😊',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ru_2406,Она должна убивать все вредные микробы.,0.0,RuDReC,sentence,ru,SMM4H_26_train
en_7358,Feel like crap and I have misplaced the last of my Paroxetine… Don't get more until Friday. Fuck.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ru_5870,"Пришла моя честно выигранная майка с надписью ""попал в прозак"" ❤️ Лайк если знаешь что такое прозак))))",0.0,RuDReC,tweet,ru,SMM4H_26_train
ja_18038,'えーんそっちを出されるとルルくんブスは真理ではあるので泣くしかなくなっちゃうなめそ……',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ru_3929,Из побочек только сыпь и диарея.,1.0,RuDReC,sentence,ru,SMM4H_26_train
fr_94,Tu n'imagines pas à quel point je te comprends ! Bises <user>,0.0,LREC2022,forum post,fr,SMM4H_26_train
en_15550,i was finally able to take temazepam and i'm so excited to finally sleep   i'm so tired i could cry only i'm too tired to cry,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ru_8980,"Про флуоксетин: вообще, нашёл информацию, что серотонин, концентрацию которого поднимает флу — борется с депрессией. Да и вообще, гормон это не радости, а терпения. Состояние не улучшается, а проще переносится. Эдакий эмоциональный новокаин.",0.0,RuDReC,tweet,ru,SMM4H_26_train
de_625,"Hallo <user>, Du beschreibst das alles so treffend !! Dein Senf basst scho. Erschöpfte Grüße Dir <user>",0.0,LREC2022,forum post,de,SMM4H_26_train
en_6010,"@USER______ @USER think i wont be try that whole combination!! didnt see the fact bit, just the keppra and vimpat!",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ru_12380,2000 на лекарства - фантастика. У мамы 3 с чем-то только Симбикорт,0.0,RuDReC,tweet,ru,SMM4H_26_train
en_9843,took a percocet for my tooth. feel like i'm about to die cause of the prozac thats already in my system. apparently you can't take both. fml,1.0,previous_SMM4H,tweet,en,SMM4H_26_train
ja_18264,'おはナナチ🐰☀️今日はみりりちゃん💥💫(10:00)イオリン🍄(11:00)ルルリカちゃん🍖🐾(12:00)ちえりちゃん🍒(14:00)リクム姐さん🌃🎩(16:00)ピノ様🐜(22:00)ボス🍋(23:00)の配信があります今日も一日顔晴っていきましょう！',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ru_3927,"Но лично мне больше нравится Протефлазид, так как в отличие от Иммунофлазида в форме сиропа, там отсутствуют консерванты – метилпарабен и пропилпарабен.",0.0,RuDReC,sentence,ru,SMM4H_26_train
en_1072,NEWS: NICE recommend olanzapine as an effective treatment for Murray mania. #wimbledon2013,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
zh_646,抗生素类药品服用过多有何危害？,0.0,SMM4H_2026,120ask,zh,SMM4H_26_train
en_6278,"@USER_______ i am currently carless was sharing with parents but gabapentin led to a ding. sains too, as can nevr get a full shop @USER",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
de_1293,"Auf jeden Fall, probiere es einfach, denn das Gute an der Sache ist ja, dass man so wirklich eine natürlichere Behandlung einschlägt, als wenn man sich mit Medikamenten zupumpt, mich haben die immer sehr groggy und schläfrig gemacht. Allergie ist dadurch auf jeden Fall in den Symptomen besser gegangen, vieles ist dann gar nicht mehr gekommen, nur ein leichtes Jucken in der Nase.",0.0,v2_2001_3000,forum post,de,SMM4H_26_train
ru_8013,Возьмите оба ксанакс и жизнь наладится,0.0,RuDReC,tweet,ru,SMM4H_26_train
ja_3771,'今回の曲でイル活したら更に増えるしなノルルとか絶対日本ウケイイじゃん🥲落選とか考えてない！🔥それしてくれたらハイブ見直すよ……',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
en_5956,2 years ago...aku antara peminat fanatik bola...still going on but now too active,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ru_13326,если я тебе нужна - ищи меня по запаху мази. гель диклоран плюс - спонсор моего хорошего настроения и безболезненности последние пару месяцев (и головной боли окружающих),0.0,RuDReC,tweet,ru,SMM4H_26_train
de_1099,"Hallo <user>, Weisst du vielleicht, woher dieses omega kommt ? Ich habe nur Eucerin - repair lotion - 10 % urea - mit lactat hier in Rumänien gefunden. Mein Mann hat seit 14 Jahre PsoVulgaris und er hat sehr viele versucht : Dermovate, Mtx, Sandimun, PUVA...Zur Zeit trinkt er einen Tee und manchmal ist er besser. Wir waren auch in die Turkei, (Tangal), aber er war zu gestressed ... Vielen Dank ! <user>",0.0,LREC2022,forum post,de,SMM4H_26_train
en_8176,really not looking forward to being up in 5 hours.. to work for 12 hours straight.. well. looks like i'll be cracked out on vyvanse tomorrow,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ru_8059,"Рексетин!!! Полнолуния головного мозга поет целый день и краснеет, я плачу, сплю и плачу.",0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_1213,"Ппробовала несколько раз уже пить Терафлю, покупала разыне вкусы.",0.0,RuDReC,sentence,ru,SMM4H_26_train
ja_3547,'まぢで言ってる……………………？？？？？？？？ごめんね…………………………多分また7時くらいまでいるから…………………………アカイブ残すね……………………………………😢😢😢',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
zh_482,头疼吃什么药啊？,0.0,SMM4H_2026,120ask,zh,SMM4H_26_train
en_6843,@USER______ effient though and it works,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ru_7200,жаль только ты не под ксанаксом,0.0,RuDReC,tweet,ru,SMM4H_26_train
en_15774,i think i'm gong to speak my gp about reducing quetiapine dosage. the weight gain from it is scaring the hell out of me.,1.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_7798,What can you take for breast #cancer if #tamoxifen doesn't work? #BreastCancer HTTPURL________________ HTTPURL________________,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ru_1667,"Так нас продержали на сиропчиках, по типу бронхомакс а в итоге Воспаление легких и больница.",0.0,RuDReC,sentence,ru,SMM4H_26_train
zh_2113,服用扑尔敏片之后停药两天了副作用还没有消失还是感觉昏昏沉沉的浑身没劲 想得到怎样的帮助：副作用什么时候会消失?,1.0,SMM4H_2026,120ask,zh,SMM4H_26_train
zh_167,我是一个帕金森病患者，13年患病生涯让我变得沉默寡言远离人群，经常胡思乱想钻牛角尖，自从医生建议每天服用1mg罗拉片之后，情况得到改善不仅长期服抗帕金森物的副作用得以缓解，说话也清楚些，但该药属于精神用药很难取得，请问哪里可以买到罗拉片，谢谢您！目前一般情况:药物控制尚可帕金森病13年,0.0,SMM4H_2026,120ask,zh,SMM4H_26_train
ru_6370,"Многие тюрьмы в США вводят новую процедуру при приеме заключенных - детоксикация от опиоидов.  В частности, в тюрьмах Массачусетса арестантами дают ежедневные дозы бупренорфина, препарата, который помогает контролировать тягу к опиоидам.",0.0,RuDReC,tweet,ru,SMM4H_26_train
en_8069,@USER____ do you like Humira otherwise? Good to have your dad as a Remicade reference.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_4091,@USER___ service coverage. things i’ve taken or had done that end up not covered. it’s happened before. $1900 bill for a boniva shot.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ru_11132,"у меня резко закончились все препараты, обиднее всего даже не за депакин, ципралекс, атаракс или сероквель, обиднее всего сука за активированный уголь",0.0,RuDReC,tweet,ru,SMM4H_26_train
fr_464,"Bonjour, je voudrais savoir si quelqu'un a une expérience avec les suppositoires vaginaux Oekolp Ovula 0,03mg. Je suis très inquiète à cause des nombreux et graves effets secondaires indiqués sur la notice. Existe-t-il d'autres suppositoires à l'estriol avec moins d'effets secondaires ? Et si oui, lesquels ? Merci beaucoup pour vos efforts <user>",0.0,LREC2022,forum post,fr,SMM4H_26_train
ja_15753,'ルルCにより，より優れた，必ずや自分が好いた人ともに幸福になるであろう者を知った我々はどう生きるべきなのか．',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
en_13264,@USER_________ I very much doubt those ppl are taking quetiapine as anxiety medication rather than just a sleep aid.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ja_15333,'ビルドはルルのことツンデレって言ってるけどルルがデレてるとこ見た事ねぇんだが。,0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ja_4906,'神様へ生まれ変わったらイブの腰布にしてぼく',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
zh_796,感冒肚涨鼻塞吃什么药,0.0,SMM4H_2026,120ask,zh,SMM4H_26_train
ja_11120,'ソルル君はかわいいなあ',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ja_5432,'楽しいイブになりました😊野生動物について勉強してきますwありがと。',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ru_12899,"не представляю как можно было мечтать заболеть анорексией,быть похожей на кесси из скинс , упарываться флуоксетином или как эта хуета называется. просто отмороженная какая-то",0.0,RuDReC,tweet,ru,SMM4H_26_train
en_5933,i cant believe im 6 months nexium week ahh its going by so quick almost done with my second trimester! #excited,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ru_10516,@djinn_rd @timelordrose Все так  Теперь только ксанакс,0.0,RuDReC,tweet,ru,SMM4H_26_train
en_9424,come on trazodone knock me outtt,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_13799,I need a lozenge.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ja_13832,'ルルが縦方向に強くなったのは総帥さんの配信で知ったけど、ターゲットをワープゾーンに落とすのを狙ったところを掬われたあたりで強さを実感した',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ja_5288,'ヒーーーwwwwもうドドド世代ですわwww名刺、アー〇イブ、併せ、踊ってみた、、、うっ、頭が……。。。ᵒᔆᵘᙚᑋⁱ🍣',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ja_17029,'強いしブラグラガスアイコンしか出てこないのにルル乗ってるから頭バグっちまって懲罰マッチぶち込まれたわ',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ja_9929,'ありがとうございます〜😊カロナールとバファリンありました！',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
en_6680,@USER_______ sugar-free gum lozenge used in place of return key for apple keyboard (winterfrost flavor),0.0,previous_SMM4H,tweet,en,SMM4H_26_train
zh_419,我的同事前天晚上发烧，腹胀痛。医生诊断是阑尾炎。输液两天了，输的是头孢什么的，还吃头孢氨苯。烧很快退了。只是一直还是腹胀痛。,0.0,SMM4H_2026,120ask,zh,SMM4H_26_train
ru_7769,апогей этого вечера — вброс в себя ксанакса,0.0,RuDReC,tweet,ru,SMM4H_26_train
de_161,Hat jemand Erfahrung mit den Potenztabs 24 gesammelt? Wirken die echt so gut wie im Internet beschrieben wird? Gruß <user>,0.0,LREC2022,forum post,de,SMM4H_26_train
de_224,"Hallo zusammen, ich wende mich jetzt mal an die Experten der Katheterablation hier im Forum. 2005 und 2006 Pulmonalvenenisolation(PVI) in <pi> bei Prof. Willems, dem Guru hierfür (besser noch als Kuck) Danach ganz überwiegend rhythmisch und stabil. Seit 7 Monaten aber wieder arrhythmia absoluta, also wieder hin und nochmals PVI. Eigentlich müsste jetzt alles abladiert sein!! Dennoch frührezidiv nach nur 3 Tagen !! Allgemein großes Rätselraten. Woran kann das liegen, was soll man tun, wer hat ähnliches erlebt ?? Für Antworten und Anregeungen, vielleicht auch Artikel oder Abhandlungen darüber würde ich mich sehr freuen. Viele Grüße <user>",0.0,LREC2022,forum post,de,SMM4H_26_train
de_892,"Hallo <user>, Kaffee trinke ich gar nicht mehr - ich bin auf <user>-Kaffee umgestiegen - ein Süssstoff rein - und einen Schuss Milch, dann schmeckt der richtig lecker und mein Herz fängt nicht an zu rasen. Neulich habe ich mir mal einen Latte Machiato (oder wie schreibt man das?) gemacht - da ist ja nun wirklich nur ganz wenig Espresso drin - und ich habe einen ganzen Abend Herzrasen gehabt, ist also auch gestrichen. Dann bleibt es wohl so, dass der Tinni sich ständig verändert und auch immer wieder so laut und schrill wird? Aber du hast schon recht, lieber Tinni als depressiv oder schwindelig oder atemlos oder oder ..... - aber noch schöner wäre es ohne das alles - vielleicht ja nach den Wechseljahren? Einen schönen TAg wünscht das <user>",0.0,LREC2022,forum post,de,SMM4H_26_train
en_3605,@USER______ he should've just taken oseltamivir,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_12424,@USER______ The Thalidomide Kids in the Hall #sadtvshows,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_16242,"my holy fast: only water, beer and varenicline are permitted.  i call it a holy fast because, holy, things are moving really, really fast.",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_11550,@USER____ i think it was an anxiety meds dream. damn quetiapine.,1.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_9181,@USER__________ that is scary! If you do get it the antibiotic Cipro will cure it!! #keepingfingerscrossed,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ja_9567,'良い子の諸君！ひどい眠気に襲われた時はエスタロンモカ錠とレッドブルを合わせて飲んでみよう用法用量を守って正しくお使いくださいの文言の正しさを痛感できるぞ！',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
en_5261,"neurofen, paracetamol, fluoxetine and anything else i can get my hands on?",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ru_9101,Дадим тебе) что прописали - пульмикорт?,0.0,RuDReC,tweet,ru,SMM4H_26_train
zh_2287,昨天早上9:00胸部疼痛，想咨询一下有什么好的药物可以治好。本次发病及持续的时间:平均三到五分钟一次，到现在还有此症状，比如咳嗽时就感到心口很疼。目前一般情况:不活动时还好以往的诊断和治疗经过及效果:以前做过两次心电图，都说是窦性心率不齐。没有用过任何药物和住院治疗。老师，请问有什么好方法治疗心率不齐（i°房室传导阻,0.0,SMM4H_2026,120ask,zh,SMM4H_26_train
ru_1429,в купе с антидепрессантами.,0.0,RuDReC,sentence,ru,SMM4H_26_train
en_10788,how the fuck does one study without a vyvanse? #idontgetit.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_8079,"@USER_________ topamax didn't work for me either, &amp; i've never heard of trileptal. if keppra keeps up the bad side effects, ask about vimpat",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_2194,If you bake the Effexor into almond-blackberry granola it gets exactly 0 times more potent.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_7607,"@USER_______ @USER___ How do you feel about tamoxifen in early stage treatment? I've read it isn't required for tumors less than 3cm... after a lumpectomy and 6.5 weeks of radiation.... should it be required or just ""something to consider?""",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ja_2581,'本日もお疲れ様でした🙇🏻\u200d♂️素敵なXmasイブを🎄😊✨',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
en_1376,"A pet peeve: people calling Wikipedia ""wiki"" and gabapentin ""gaba"". (Gabapentin is not even GABAergic despite the name. :-P)",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ru_4071,")))уууу, победа!!!",0.0,RuDReC,sentence,ru,SMM4H_26_train
fr_359,"Salut <user>, merci beaucoup pour ta question sur notre forum d'utilisateurs. Le médecin qui t'a prescrit les comprimés a-t-il pu trouver une cause physique à ton problème ? Comme le sujet des troubles de l'érection est très complexe, il faut d'abord exclure une cause physique. S'il n'y a pas de cause physique, le trouble de l'érection peut être d'origine psychologique. Je te recommande l'article suivant : <url> Si tu as d'autres questions, tu peux aussi t'adresser à notre conseil d'experts : <url> Comme le problème t'affecte depuis un certain temps et que tu souffres énormément, il serait certainement bon de te présenter à nouveau chez un médecin et de discuter d'autres possibilités de traitement. Je te souhaite tout le meilleur.",0.0,LREC2022,forum post,fr,SMM4H_26_train
en_9790,"@USER______ what problems did you have with humira, if you don't mind me asking. I tried infliximab it destroyed my liver.",1.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_8068,it was 6th period when i was still fucked up off them vicodins &amp; seroquel. i remember it was lunch &amp; i left because something pissed me off.,1.0,previous_SMM4H,tweet,en,SMM4H_26_train
ru_487,И знаете он мне помог и причем существенно.,0.0,RuDReC,sentence,ru,SMM4H_26_train
ja_18474,'夜や夜明けは寒くても日が昇ると暖かくなりそうですが寒いのですね😱ルルといっぱい遊んで来てください😃',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ja_12553,'ルルくんに「AmongUs最大人数でしかやったことないわ」って煽られた上にギアくんに「友達いないんスか？ww」って虐めを受けた。ゆるさねぇからな',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ru_7439,"13. РППшницы любят таблетки.Самый популярный антидепрессант в этой компашке —флуоксетин,побочка которого —отсутствие аппетита. Еще в 2013 году я его свободно покупала в аптеках. И не хотелось ни есть, ни жить, ничего вообще. Сейчас он строго по рецепту, но достать все равно можно",0.0,RuDReC,tweet,ru,SMM4H_26_train
en_6134,#Svengoolie ill take a crestor bowling ball!,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_13343,@USER_______ @USER_______ @USER_____ @USER_________ @USER________ @USER________ @USER__ Ok~Will try. They upped my Gabapentin for feet so..,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_2850,@USER__________ blocked nose? take the vicks lozenge. helps to clear your airways,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ru_9593,@TolkovyyDoctor На приёме: - Хронические заболевания есть? На учёте у какого-нибудь врача стоите? - Нет! - Препараты какие-нибудь назначены/принимаете? - Эутирокс - Зачем принимаете? - Так эндокринолог назначил Занавес)))),0.0,RuDReC,tweet,ru,SMM4H_26_train
de_431,"Liebes <user>! Da bin ich ja beruhigt, dass es nicht nur mir so geht. Das ganze kommt mir mittlerweile direkt etwas seltsam vor. Man denkt dann schon darüber nach und hat so ein komisches Gefühl dabei. LG <user>",0.0,LREC2022,forum post,de,SMM4H_26_train
ja_18016,'こうなるとファルルとかも現地で拝みたいわ',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
en_14936,fart just taste the myriad white-out known the berlin wall zostavax taurus dude edges your butt news: james cameron surfs sick bo,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ja_13382,'もうユキヤとルル、アキトが出たらいいんだよ……こんな出ないもん？😅',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
